cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
280,13.006001492021758,80.2500856883091,13.006691666666669,80.24971,Highway_unknown,highway,,86.87,14
281,13.096925343535716,80.0558604305096,13.0961033,80.0527116,Highway_unknown,highway,,353.06,9
282,13.078578884186202,80.0555719463384,13.0843663,80.0615596,Highway_unknown,highway,,913.62,1
283,13.049747396913547,80.08970455159982,13.0502009,80.0890541,Highway_unknown,highway,,86.65,44
284,13.095280170769367,80.14611649381577,13.097392,80.146057,Highway_unknown,highway,,234.91,27
287,12.900340983799534,80.07011410322713,12.9004233,80.0705633,Highway_unknown,highway,,49.54,13
288,13.030174878586276,79.91814326584083,13.0281519,79.9193286,Highway_unknown,highway,,259.02,2
289,13.0521983697906,80.22857099564575,13.0523833,80.2276833,Highway_unknown,highway,,98.33,26
290,12.930639179780869,79.91259138697026,12.9340494,79.9091815,Highway_unknown,highway,,529.49,6
291,12.916895402779156,79.93251816719274,12.9166674,79.9323368,Highway_unknown,highway,,32.08,1
294,12.676211828222437,79.97822355618598,12.67638,79.978025,Highway_unknown,highway,,28.52,10
296,13.136300966272328,80.20602853485657,13.1374669,80.2077674,Highway_unknown,highway,,228.61,42
297,13.19692453030002,80.1561610368451,13.1961917,80.1555919,Highway_unknown,highway,,102.16,9
299,13.069251954127308,80.21551824750985,13.0692327,80.2153491,Highway_unknown,highway,,18.45,31
300,12.847696291526074,79.69363087345597,12.8477334,79.6937322,Highway_unknown,highway,,11.73,27
304,13.047817690907616,80.11319495812096,13.04831,80.112255,Highway_unknown,highway,,115.6,56
306,13.055966570128472,80.27370577090049,13.0559016,80.2738766,Highway_unknown,highway,,19.86,59
307,13.099803726690368,80.21718164214882,13.0996334,80.2170372,Highway_unknown,highway,,24.56,39
308,13.089725923401565,80.2637515708533,13.088955,80.26382833333334,Highway_unknown,highway,,86.12,28
311,13.2837414,80.2445036,13.2828664,80.2515983,Highway_unknown,highway,,773.93,1
312,12.884900462820664,79.78673938974927,12.8845716,79.7872949,Highway_unknown,highway,,70.45,2
313,13.087935629806324,80.1819369708282,13.0880665,80.1820564,Highway_unknown,highway,,19.47,74
315,13.12300730693266,80.05480772342003,13.1236004,80.0549507,Highway_unknown,highway,,67.74,17
316,12.832166987744417,79.8835346463136,12.8322005,79.883666,Highway_unknown,highway,,14.72,1
317,12.95887968609294,80.18398185732673,12.9587983,80.1870066,Highway_unknown,highway,,327.89,36
